"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072001","renal system development","273/9937","390/28928",0.7,2.03779812820771,14.9258421913015,3.11204003334968e-47,1.84855177980971e-44,3.9399320230829e-45,"20671/240725/98711/21419/14859/18993/20846/12633/13869/12765/22420/12829/12828/74019/14633/12767/12628/170484/93840/269152/19130/12490/18510/64930/11898/15139/26920/14725/15431/59015/228357/12505/12359/12064/107515/23892/67092/18457/20495/14118/12125/12156/74533/228790/17395/72043/12162/16776/14734/19108/72345/12705/14173/24063/329628/242022/97064/17380/99929/100534287/68911/16194/229600/226548/22414/109674/13809/114249/214133/23908/242316/12307/13841/230103/75691/21812/16348/21687/18027/100102/277753/13118/435802/13119/13117/666168/100040843/230709/56198/22417/12733/12371/67087/50791/20423/17527/266781/20537/19126/20563/71521/18595/231470/666279/20750/18764/23948/13047/18590/27205/11677/14056/15396/11826/56753/232174/11746/53421/66277/67784/12267/319197/21803/54631/243931/12028/29875/66333/16202/233651/22242/14183/12577/21412/18605/12484/20464/544696/19156/20397/71371/83675/18541/11783/216274/14160/103468/21853/14561/13642/12826/20377/14182/15446/67937/12931/13617/17125/58198/244585/16373/15227/14234/11606/18186/22418/12159/18095/13618/71785/110350/235041/73230/56379/67703/15481/110446/20897/17127/68318/72077/71602/19378/72135/76365/13036/74025/11848/16878/11764/13195/16568/216805/54710/83429/20317/217011/71770/16869/16400/19401/69847/16416/11421/20682/15223/107817/18073/14634/20677/11607/12161/21418/13614/94245/100503085/271127/16371/16372/407785/17260/13003/218476/68927/20969/18263/15902/20666/11622/20471/18654/14573/73692/70350/382985/14042/15117/211401/17869/14787/67042/246221/18591/22270/66725/11827/209039/19876/11504/20517/13388/18763/20681/18131/224727/12488/22339/71461/13653/14164/18596/17126/18426/18399/14537/11475/74055/15201/226154/56350/14585/13797/414758",273
"GO:0001822","kidney development","264/9937","375/28928",0.704,2.04944268894032,14.796326749807,1.872633911019e-46,1.01964916454984e-43,2.17324093357731e-44,"20671/240725/98711/21419/14859/18993/20846/12633/13869/12765/22420/12829/12828/74019/14633/12767/12628/170484/93840/269152/19130/12490/18510/64930/11898/15139/26920/14725/15431/59015/228357/12505/12359/12064/107515/23892/67092/18457/20495/14118/12125/12156/74533/228790/17395/72043/12162/16776/14734/19108/72345/12705/14173/24063/329628/242022/97064/17380/99929/100534287/68911/16194/226548/22414/109674/13809/114249/214133/23908/242316/12307/13841/75691/21812/16348/21687/100102/277753/13118/435802/13119/13117/666168/100040843/230709/56198/22417/12733/12371/67087/50791/20423/17527/266781/20537/19126/20563/71521/18595/231470/666279/20750/18764/23948/13047/18590/27205/11677/14056/15396/11826/56753/232174/11746/53421/66277/67784/12267/319197/21803/54631/243931/12028/29875/66333/16202/233651/22242/14183/12577/21412/18605/12484/20464/544696/20397/71371/83675/18541/11783/216274/103468/21853/14561/13642/20377/14182/15446/67937/12931/13617/17125/58198/244585/16373/14234/11606/18186/22418/12159/18095/13618/71785/110350/235041/73230/56379/67703/15481/110446/20897/17127/68318/72077/71602/19378/72135/13036/74025/11848/16878/11764/13195/16568/216805/54710/83429/20317/217011/71770/16869/16400/19401/69847/16416/11421/20682/15223/107817/18073/14634/20677/11607/12161/21418/13614/94245/100503085/271127/16371/16372/407785/17260/13003/218476/68927/20969/18263/15902/20666/11622/20471/18654/14573/73692/70350/382985/14042/15117/211401/17869/14787/67042/246221/18591/22270/66725/11827/209039/19876/11504/20517/13388/18763/20681/18131/224727/12488/22339/71461/13653/14164/18596/17126/18426/18399/14537/11475/74055/15201/226154/56350/14585/414758",264
"GO:0002696","positive regulation of leukocyte activation","268/9937","383/28928",0.699738903394256,2.03703803938704,14.7786402043726,2.43718875802748e-46,1.22496856499627e-43,2.61085079098814e-44,"22637/107527/17082/17974/227059/15510/12487/54167/16008/16147/16331/13136/20668/19264/18783/16963/18106/27218/320404/63953/15284/18761/16184/16169/11350/13482/20375/228361/333883/12509/19419/21825/27223/12010/18457/16176/19261/77006/20667/16803/11486/329559/21939/18019/18534/20371/74131/13641/16186/12229/58194/16196/751864/320832/668101/100038947/381484/56456/12479/22724/11444/242122/19260/57257/22329/12042/252838/192656/230126/18124/21898/16818/12399/71890/230979/18762/22163/55982/20423/16193/107823/231130/12494/21899/74734/57914/22628/13846/13856/108723/11461/18861/11987/15505/21333/12638/13848/83408/232210/17474/12504/56644/27007/19294/16534/21803/26362/22177/243910/56632/207952/12144/16170/13032/16190/12721/20737/16408/66824/11501/16002/12520/77777/19369/22361/56484/12484/14728/74048/17319/20587/50723/21423/16000/20852/83430/67596/170780/170779/170776/13642/24099/14456/16478/16161/16453/74015/16168/12400/234695/11534/22418/66923/75698/17387/13655/21943/321019/17394/54721/117149/21838/12501/16173/102657/17973/81897/11848/20588/21813/17874/12772/22433/171285/347708/171284/171283/15944/16362/216799/104709/14252/16859/237877/20296/20304/57765/19401/12775/57376/20851/20850/20533/83796/217304/14634/20677/12522/20963/17260/16195/268564/380797/16019/105787/16197/19116/223601/16852/72049/66725/22410/83797/105855/83945/12703/12053/74143/22042/12524/12519/16423/80859/12394/12575/320484/54219/15001/14998/15000/14999/15002/14961/14960/14969/381091/100504404/547431/11596/11629/21926/15040/14991/106763/83433/106759/21950/50930/22324/17685/53603/16149/240354/225825/56708/78317/12015/12507/12511/16952/76088/67155/74411/60533/58205/77125/192236/14732",268
"GO:0007264","small GTPase-mediated signal transduction","299/9937","444/28928",0.673423423423423,1.96042998820497,14.7523814797812,3.66292913572114e-46,1.70954135520014e-43,3.64365056132261e-44,"26921/12825/74018/18802/26554/210293/227326/227377/64143/226407/381293/19731/78255/226652/93840/12663/320404/20163/215632/19730/107746/11350/99326/227743/227801/76117/74194/56508/108699/16410/228357/228359/19419/228543/84092/241694/20779/21817/99371/76829/22376/75974/72065/94190/236920/27494/245666/56382/12428/24063/74012/213498/18211/404710/16800/229541/57912/18049/18176/11853/12977/57257/29815/108058/214804/99167/53378/11303/14745/67299/74754/100169/242687/16765/12540/110351/14726/170731/57295/11603/19699/19744/231134/20563/74734/56041/231532/22241/330171/26431/333050/19415/72399/23912/319974/54153/23921/13856/14673/75104/19159/243362/12843/11517/13448/20166/232201/232227/243621/14235/14812/11857/13860/16653/58804/319197/11816/233046/233071/18226/18220/19158/20430/233489/75985/109689/56212/66922/53322/70497/16797/76484/15461/98845/73910/83767/69288/110279/71709/70719/16000/216344/215449/117600/216445/12566/102098/54126/17207/19414/14272/211323/50753/234353/78816/17925/15368/13617/18032/114255/14766/12554/69581/19341/244668/18186/16412/69721/68760/239027/11549/246710/19645/211255/432879/76108/105445/13430/235041/71746/330914/57810/12402/11814/19684/270160/102442/57874/12175/68178/74769/11848/235611/67169/13169/319939/108686/68585/94176/11548/216724/72729/216805/18208/22059/56486/76281/380711/216963/21927/16706/59040/16400/18053/544817/56699/14784/21858/108100/170758/56349/140580/11607/20354/27261/14121/19418/14063/14062/110596/76041/20620/11852/19878/22630/30955/238130/11855/20663/80837/104886/24071/217692/68339/223601/105841/19354/72318/104445/20401/73167/66725/223864/223881/26934/83945/66863/65079/12053/27281/77446/56297/19876/21844/16443/72536/22084/214952/14570/240057/12575/320484/11629/14251/12488/22324/19328/240168/260409/20662/104215/12558/212307/74002/18596/93687/11854/20469/104252/76088/107351/16889/74055/71085/107338/73728/56350/11554/71653",299
"GO:0016054","organic acid catabolic process","195/9937","249/28928",0.783132530120482,2.27980857716869,14.6712836547678,4.35394101554453e-46,1.70990676937402e-43,3.64442939101031e-44,"76187/227095/11363/16367/50880/13167/266645/74091/98256/16922/192166/26569/70266/12908/70789/27413/14415/56357/20322/26458/15186/67885/269378/170789/18534/15931/19703/15108/72039/229211/66841/229517/56185/20501/13171/19299/15107/69772/229905/69219/11364/67460/12801/12896/20280/52430/14073/58810/76574/230784/15356/212647/56717/110208/70025/74114/18127/97212/231086/57742/80911/110391/231327/13142/100705/11409/18125/338350/71985/15445/30956/208665/58875/243382/232078/232174/243537/107747/19305/12035/12039/51798/110959/110826/12036/16828/14085/67375/12041/66885/18242/93747/66253/18634/237320/11846/52665/70503/71767/216136/18245/18478/15109/216456/209176/23923/270076/108682/66887/104158/234564/14719/319446/234724/52815/67528/68133/56690/257633/13479/93732/56794/14661/74551/68631/67618/72560/66948/110446/110842/15211/12040/102632/434437/235674/113868/102448/72129/20425/11370/19193/18126/11430/71562/67880/80879/214579/69123/23986/109254/11992/210009/11881/15212/78038/14245/13382/22160/171282/104776/19300/78920/14874/11651/268782/76282/26912/20524/12895/26874/246277/268860/19125/74147/15233/11615/245847/13177/26378/19015/12411/64385/170716/66968/107766/106861/26384/12583/15488/52538/12894/66514/104174/67432/14718",195
"GO:0046395","carboxylic acid catabolic process","195/9937","249/28928",0.783132530120482,2.27980857716869,14.6712836547678,4.35394101554453e-46,1.70990676937402e-43,3.64442939101031e-44,"76187/227095/11363/16367/50880/13167/266645/74091/98256/16922/192166/26569/70266/12908/70789/27413/14415/56357/20322/26458/15186/67885/269378/170789/18534/15931/19703/15108/72039/229211/66841/229517/56185/20501/13171/19299/15107/69772/229905/69219/11364/67460/12801/12896/20280/52430/14073/58810/76574/230784/15356/212647/56717/110208/70025/74114/18127/97212/231086/57742/80911/110391/231327/13142/100705/11409/18125/338350/71985/15445/30956/208665/58875/243382/232078/232174/243537/107747/19305/12035/12039/51798/110959/110826/12036/16828/14085/67375/12041/66885/18242/93747/66253/18634/237320/11846/52665/70503/71767/216136/18245/18478/15109/216456/209176/23923/270076/108682/66887/104158/234564/14719/319446/234724/52815/67528/68133/56690/257633/13479/93732/56794/14661/74551/68631/67618/72560/66948/110446/110842/15211/12040/102632/434437/235674/113868/102448/72129/20425/11370/19193/18126/11430/71562/67880/80879/214579/69123/23986/109254/11992/210009/11881/15212/78038/14245/13382/22160/171282/104776/19300/78920/14874/11651/268782/76282/26912/20524/12895/26874/246277/268860/19125/74147/15233/11615/245847/13177/26378/19015/12411/64385/170716/66968/107766/106861/26384/12583/15488/52538/12894/66514/104174/67432/14718",195
"GO:0070661","leukocyte proliferation","265/9937","378/28928",0.701058201058201,2.04087869983009,14.7349406467681,4.44879324752959e-46,1.70990676937402e-43,3.64442939101031e-44,"22637/17974/227059/20849/15510/12487/12477/16008/18173/16147/16331/12767/13136/54354/19264/240873/16963/14130/18106/27218/30925/18761/16184/11350/19099/12505/333883/12509/23892/19419/16176/19122/14225/12048/11486/329559/21939/74614/12608/18019/20371/17986/74131/56501/15452/17698/13641/12229/16196/229473/12479/27371/22724/11444/242122/19260/12977/57257/22329/242202/17096/192656/230126/21898/12578/51797/16792/22417/18782/21938/21942/230979/22163/20423/16193/14284/12494/16590/18439/13856/17120/108723/14255/11987/21333/23917/13848/93695/20315/12122/15170/12504/93675/245126/26365/21803/22177/12483/243958/12493/12028/12144/434215/12478/246779/12721/20737/16408/66824/16409/381924/12476/16002/27027/12520/237256/209558/11846/14360/12484/14728/14609/74048/17319/16414/50723/12798/21423/16000/20852/83430/170786/170780/170779/170776/24099/12367/16161/16453/16168/18032/21672/16477/20312/234695/19171/76527/11534/18753/104416/20390/12159/16854/56532/12759/14714/21943/321019/54721/117149/12501/16173/102657/17973/81897/23918/21813/27215/17874/12772/94176/171285/15944/16362/12981/268420/57916/22059/16859/237877/20293/20556/20555/20304/22780/12775/20851/20850/20533/217303/15223/20963/17260/14063/17079/238875/16195/14226/20666/11622/20663/380797/16019/16197/19116/18162/17869/12984/12983/19354/72049/105855/83945/13731/22362/20440/12053/13026/22042/12524/12519/208154/208650/80859/15976/22084/12575/320484/54219/15000/14999/14960/547431/11596/11629/16988/15040/14991/94185/12445/83433/224860/20230/50498/106759/21950/20662/65113/16149/240354/27060/14870/56708/78317/12511/16952/76088/60533/58205/77125/16889/15242/15201/14732/12982",265
"GO:0009259","ribonucleotide metabolic process","267/9937","383/28928",0.697127937336815,2.02943715118037,14.6703213310299,1.10300366575075e-45,4.00390330667521e-43,8.53376520343998e-44,"19335/66495/227197/108147/98496/67273/12628/11931/271639/80914/66052/226646/98660/11566/209692/11949/227659/22245/227731/68375/12298/76654/78830/228033/18573/56428/68349/18457/12048/16418/20779/11486/67126/104130/54405/15452/331487/18655/245650/18639/55936/110639/67414/66046/72175/66377/229363/54195/60596/18160/11950/109674/99586/242202/23971/22262/229949/230075/14430/66592/230103/230163/11639/108079/66588/51797/230718/595136/11637/11983/433766/74777/72269/67680/13836/56717/66454/13806/16548/69719/19017/22223/231327/67054/56362/13178/54403/74167/11958/21405/18439/19384/66114/58805/66437/57423/50799/68202/23917/68198/231932/107569/15277/110935/11941/94044/13807/21991/14433/66108/66091/243853/21803/14751/56632/54200/27421/18584/68197/22228/207728/11717/70316/56312/11674/16334/18605/209558/331623/74747/15275/216019/103149/12833/18641/66043/75406/16969/50721/16000/66414/71207/11947/16337/11966/67184/110385/66916/18747/11513/56749/52815/12398/11534/17888/104110/213484/18577/15481/27425/66925/110119/18746/270166/19883/11848/23918/56012/18293/432530/60530/15254/14923/216805/237823/14919/13808/83429/216963/11676/69802/11951/20848/21428/20533/71679/50773/14635/74370/212032/14121/66129/407785/66945/218461/238871/17993/104111/68055/15251/108156/56217/19164/12499/26380/11565/105787/68073/66218/17869/14904/11564/67130/19013/66725/18642/11512/14555/67942/11515/74143/224129/68194/56490/11964/11957/11820/28080/23984/50873/68342/214917/72106/18585/78330/66416/15511/83433/18519/69875/72900/22436/104215/17991/433182/11946/225887/17995/11474/56327/12015/107197/225913/54391/14544/56248/23972/16889/12495/18648/67264/226265/17716/17717/17719/17721/17722",267
"GO:1903037","regulation of leukocyte cell-cell adhesion","272/9937","393/28928",0.692111959287532,2.01483493592329,14.6523799585272,1.43286831487294e-45,4.92755872072619e-43,1.05024087566587e-43,"22637/107527/17974/15510/12487/12477/54167/16008/16147/18566/13136/20668/240754/19264/240873/20344/16963/100039795/18106/27218/320404/338366/63953/15284/18761/16184/67122/11898/11350/13482/16401/228361/12505/333883/12509/19419/12010/16176/19261/19122/20667/11486/12608/18534/20371/74131/16179/13641/16186/16196/94212/751864/320832/668101/100038947/381484/56456/229473/12479/22724/69769/242122/19260/22329/242202/12042/192656/14348/230126/18124/16600/12578/230738/16818/16792/19204/12399/18782/230979/18762/14190/20423/16193/74734/56744/14357/15507/22628/13846/13856/17120/108723/11461/11987/15505/13848/83408/93695/16950/11689/20315/232341/15170/12504/16768/12515/245126/26365/21803/243910/12493/207952/12144/434215/16190/12721/20737/16408/66824/11501/16002/27027/12520/237256/22361/11846/56484/12484/14728/74048/11540/20587/16414/50723/16000/83430/67596/170780/170779/170776/13642/24099/12367/16161/16453/74015/16168/21672/12400/234695/54446/11534/66923/20390/12159/16854/14714/13655/21943/14345/15894/54721/23871/20443/21838/12501/16173/102657/54371/17973/11848/20588/21813/12772/22433/171285/15944/16362/216799/104709/14252/16859/20296/20555/20304/78473/57765/19401/12775/57376/20851/20850/20533/83796/217303/15223/14634/15216/20677/105352/109254/12522/20963/16195/56838/268564/11651/105787/16197/15117/223601/16852/72049/19013/22410/83797/105855/83945/12703/12053/74143/22042/12524/12519/100043314/208154/16423/208650/80859/12394/22084/320484/15001/14998/15000/14999/15002/14961/14960/14969/381091/100504404/547431/11596/11629/21926/15040/14991/94185/21950/50930/22324/22694/65113/269023/16149/240354/19255/14870/19697/12333/78317/12015/12507/12511/14537/16952/76088/67155/60533/58205/14732",272
"GO:1903706","regulation of hemopoiesis","305/9937","458/28928",0.665938864628821,1.93864138834483,14.6468465380815,1.56308262892228e-45,5.10659094868907e-43,1.08839911477062e-43,"22637/107527/20846/12370/12487/12477/12912/16147/227326/16331/227358/13345/21934/226421/20668/19264/240873/74748/320404/63953/15284/16184/16169/67122/107771/11350/98952/21930/241525/20375/228361/12505/16909/17536/19419/12010/14118/77006/215653/20667/16418/16658/241764/11486/74614/12608/67017/18534/56436/72147/20371/209446/74131/15354/16186/16196/12349/56456/229323/229473/50754/12479/22724/23897/229615/630146/229700/12977/17096/252838/100201/192656/230126/12578/16476/70088/230738/12986/16818/12399/66193/99982/12262/56717/67087/70673/18762/100038882/12571/14190/74511/20423/16193/14184/74734/56744/57816/14357/16923/15507/108723/11461/14255/19242/83408/65963/66058/15402/15404/15405/68235/16950/232174/14461/108655/211651/15170/12504/16768/93675/70809/93694/12515/18722/18729/21946/56457/69301/26365/21803/26362/22177/243910/15469/207952/23991/14159/16190/246779/16409/11501/17863/22361/56484/12484/14728/74048/20587/16969/69754/83430/67588/67596/99375/14456/20377/97165/16453/234515/16168/21672/12400/234695/76527/22761/56199/54169/66923/70564/12159/17387/56215/19229/13655/19645/21807/21943/23871/72828/16173/66317/19659/56492/81897/11848/20588/21813/12768/12772/237625/16878/107829/22433/22778/17268/15944/21414/16362/216799/104709/15218/16859/20304/20308/20302/217127/15416/57765/19014/22780/12985/19401/12775/57376/14534/20851/20850/20848/16416/83796/18750/15223/74370/83924/14634/16323/20677/18003/12522/18081/20963/26564/66494/13024/17260/27220/18708/15902/20259/18035/20663/15251/268564/12192/14281/238377/217864/16197/14000/21847/75766/18383/211770/17869/93686/16852/223690/57259/74039/223770/223870/22410/83797/19411/105855/12703/20583/12053/74143/15163/80859/14390/12394/13388/26416/57757/15001/14998/14960/100504404/11596/15511/21926/14991/83433/21950/20662/21417/22694/15526/65113/16948/269023/16149/170826/240354/19255/26379/107173/12015/16952/21873/67155/14102/16825",305
"GO:1901293","nucleoside phosphate biosynthetic process","229/9937","312/28928",0.733974358974359,2.13670224981486,14.6024248152285,2.2384450196903e-45,6.96476178983638e-43,1.48444248674199e-43,"67883/66495/227197/108147/98496/67273/21915/70456/271639/80914/107652/66052/226646/98256/11566/74023/11949/72090/227620/68870/22245/68375/70789/76654/78830/228033/68349/228368/27402/68738/69698/12048/60525/11486/67126/104130/54405/15452/236900/331487/19139/245650/50790/18597/55936/110639/66046/66377/229363/54195/60596/319945/18160/11950/109674/170439/23971/229949/75540/24060/230075/66592/230103/94181/11639/66588/54325/106564/51797/595136/11637/11983/72269/67680/66454/13806/70025/269614/192185/18127/69719/22235/231327/67054/13178/665563/11958/100705/23962/21405/246730/66114/57423/50799/68202/23917/68198/29807/66108/66091/21803/14751/68352/56632/269951/68197/20133/11717/70316/11674/67375/12041/69064/78914/237336/15275/73132/66043/75406/66414/11947/209176/14081/320685/67184/73095/66916/270076/11513/56749/234730/52815/56690/68263/218756/11534/104110/27425/66925/235339/110446/110119/68801/109785/74080/23918/432530/216558/211347/14584/22333/14923/20425/11541/237823/14919/69802/18604/11951/104112/20848/71743/68087/71679/21877/71562/218138/407785/66945/74559/17993/104111/20135/13382/59027/68055/108156/78801/11565/68646/68073/382985/66218/17869/223646/52710/11564/67130/19013/11512/67942/11515/224129/68194/11964/11957/28080/55951/50873/245847/68342/214917/78330/66416/17850/14913/83433/69875/72900/107766/17991/26384/433182/11946/225887/17995/107197/54391/56248/23972/16889/75735/12495/67264/17716/17717/17719/17721/17722",229
"GO:0002697","regulation of immune effector process","318/9937","487/28928",0.652977412731006,1.90090878489308,14.5036829344186,1.07609732217679e-44,3.17327666934091e-42,6.76339959972618e-43,"257630/214855/16177/16182/16174/15510/12487/14367/245860/13345/18566/13136/12269/17164/67313/19264/12628/15064/240873/16963/26904/14130/14131/11807/14127/18106/27218/12523/30925/74748/96935/63953/15284/22030/332579/20910/13482/12258/20375/333883/12509/19419/27223/12010/16176/77006/228607/16803/21939/18534/20371/22376/18636/16164/74131/12229/170743/24088/12479/22724/20202/16447/14129/19260/17096/192656/56228/230073/230126/18124/64817/21898/21687/230738/16792/19204/14191/21938/71890/230979/18762/22163/12491/14190/55982/16193/100689/107823/16590/20311/56744/14825/18439/17969/22628/18861/27056/83408/66873/107607/22320/16950/72103/232210/14461/108655/12034/15170/16768/17057/17059/80782/232408/93694/12515/56644/243655/16643/27007/16641/503550/243864/21946/19294/52118/26365/21803/26362/233046/22177/243910/233079/12483/14751/243958/12493/56632/14159/14389/94088/15458/64297/16190/246779/20737/66824/16409/16002/16334/12520/670558/77777/21929/379043/667281/19368/19369/19370/56554/53331/209558/11846/215900/12484/11793/14728/66650/74048/15275/56200/93759/110279/17319/16414/216190/73914/20852/83430/20911/14128/16783/142980/234311/69550/16453/15368/50931/11765/15227/13421/72993/22418/75698/16854/56532/210808/12362/12363/55991/11433/117149/15481/270151/54725/16173/20361/214763/81897/235587/102570/17874/13051/12772/237625/22433/68585/171285/16362/216799/11541/104709/216869/18806/327957/12261/360013/16859/237877/20296/18673/57765/19401/12775/80861/20851/20850/14824/217303/70450/14027/15223/77727/15216/105352/20723/20706/20963/14063/104721/58185/22160/11622/268564/21809/16016/16019/105787/16197/223601/19354/16852/110213/105855/13419/19041/56722/17174/12053/74143/22042/12524/12519/84544/80859/18607/11692/57757/14972/15000/14999/21354/21355/100504404/11596/667612/21926/16992/14964/15006/15013/15015/110557/15018/110558/15007/15042/15040/15039/15024/14991/14990/83433/106759/12266/22324/14158/17685/22694/65113/16149/240354/225825/56708/16952/60533/77125/17195/67116",318
"GO:0006935","chemotaxis","315/9937","481/28928",0.654885654885655,1.90646394530867,14.5014110256168,1.11700892860179e-44,3.17327666934091e-42,6.76339959972618e-43,"20353/18187/12912/14268/12765/20297/64095/12767/240873/20343/16963/14131/14127/27218/98365/74748/227541/18761/13805/15139/21930/13482/53416/14725/16410/19271/20375/107515/23892/21825/214968/14178/16176/16803/17395/140579/277360/13616/18846/17524/12766/58861/27494/14205/76763/13123/14173/70839/84112/20351/68328/66166/20198/381493/20201/20202/18720/20360/12977/57257/22329/16007/17096/13841/12913/14745/67103/18578/12986/19204/17965/13836/18707/230972/11603/108151/20346/15234/20348/20423/20563/18595/16590/16542/20311/57349/56744/330122/14825/20310/17329/15945/55985/20750/14747/63873/18438/66711/56221/15507/18787/18590/14254/73178/19242/71660/20355/26903/171095/11689/20315/232341/16172/12267/18205/27007/18705/68992/319430/12273/101540/232983/21803/233079/22121/20210/18213/14159/16170/56212/20947/12721/16409/11501/16985/13043/64058/215999/17319/16414/28240/12215/18717/16971/83430/13642/14068/14456/14182/78560/211323/102103/97165/17925/13617/14388/17390/20299/20312/20295/75458/68119/76527/12554/13479/18186/54713/22418/319476/18753/218877/13587/12159/16854/93726/19229/13655/21943/13618/110168/321019/71785/117149/19649/14385/12145/270152/20361/17127/13143/11487/21983/20347/11848/12773/102545/104099/13051/12776/59289/12769/80901/23832/12768/12771/12772/12774/14172/94176/18208/216869/66102/12261/16859/20296/20306/20292/20293/20307/20290/20304/20308/20305/20302/20303/15417/12775/12777/16416/18750/170758/11607/73710/18003/13614/18081/20354/20963/57266/21828/14063/238871/16398/109700/56838/11491/30955/238130/18760/18654/211064/399558/217835/19141/12652/20356/18133/18606/223601/18810/19354/53357/18591/72962/16564/105722/668218/15370/105855/20583/65079/94175/20440/12374/19876/13052/11820/21844/64074/14293/14289/22084/16005/19252/106512/11596/11629/27226/22339/58217/83433/20359/50930/22324/13640/14158/59025/68545/14164/20358/16948/20496/16149/18596/19255/14870/23789/22340/20908/16952/67759/12642/20562/26456/107338",315
"GO:0043254","regulation of protein-containing complex assembly","306/9937","463/28928",0.660907127429806,1.9239932959937,14.498035120733,1.18910357749758e-44,3.23733448973717e-42,6.89992996942676e-43,"21749/17974/12912/76709/22349/381280/74019/227377/64143/74117/226407/56489/381293/67771/240873/20344/102639543/545384/236312/226691/100040462/15950/13590/108909/22030/227634/227648/11350/20910/227753/74192/228136/75786/228361/171543/67885/12125/228607/241639/59030/15162/13589/20779/277360/228983/20977/16784/17698/12229/18481/237107/19241/18645/70839/329679/24088/170643/16800/229521/23897/229589/83679/19260/11853/12340/56742/229898/14469/16911/54673/12557/22249/11303/230234/21898/72685/666048/18386/16765/12540/68943/12345/74202/56717/67087/57320/18762/79554/100038882/12491/50907/19822/11518/20563/21899/75991/320827/55985/231580/22241/54723/231637/12123/56378/56430/13717/20907/56221/14086/66898/243725/15893/14489/12332/19240/320502/12391/12122/19305/14228/93675/56644/13860/50918/58804/381979/13854/170770/72205/22323/11816/21803/101497/64383/76686/54631/245886/75613/22121/12028/75744/20430/14159/18479/207278/20128/30949/12721/56216/66824/13043/20393/73910/12484/216169/103425/260315/215449/69697/54126/67384/13685/211323/19339/382018/12562/78688/67971/234695/16816/72042/14234/22334/18753/16854/16475/12759/19229/13829/18826/66148/105439/12363/17392/11797/15894/235041/117149/69524/15481/20660/17967/12955/19684/22003/50875/50876/20616/17973/23999/11848/72179/22351/17874/209012/170835/13169/22778/56193/76884/14694/15944/26420/66397/20362/12981/216742/16145/54396/22059/53624/18643/216877/327959/237860/216963/20292/78473/12985/21833/74499/17762/20682/56699/14784/15081/107817/217356/108100/20963/75477/56320/218333/72948/218397/17755/26401/382562/76820/217449/11622/20259/217517/18760/59036/20741/14026/19219/223601/332110/104445/207495/16564/22410/105855/54483/268857/224008/208643/94175/22042/15163/66616/27410/56424/12018/80880/15511/193740/21926/22339/106763/83433/106759/22153/14158/19106/260409/18754/225115/225288/30948/319262/93687/245857/12631/104252/12333/56327/225849/14544/107351/13380/14102/226151/27360",306
