"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Up","GO:0050670","regulation of lymphocyte proliferation","115/3006","259/28928",0.444015444015444,4.27294702743805,18.017499505915,2.8133995295628e-45,6.63637665954178e-43,3.28154009905685e-43,"22637/227059/12487/12477/16008/16331/54354/19264/240873/16963/18106/27218/16184/12505/16176/21939/12608/20371/74131/12229/12479/242122/19260/22329/242202/17096/192656/21898/12578/16792/18782/21938/21942/22163/16193/108723/11987/21333/93695/12504/93675/21803/22177/12483/243958/12493/12144/434215/246779/12721/20737/16408/27027/237256/11846/12484/14728/74048/16000/170786/170780/170779/170776/24099/16161/234695/20390/16854/56532/321019/12501/16173/102657/81897/21813/17874/12772/171285/16362/57916/16859/237877/20555/20304/22780/12775/217303/15223/20963/17260/20666/380797/16019/19354/72049/105855/12524/12519/208154/12575/320484/15000/14999/14960/547431/11629/16988/14991/21950/16149/56708/78317/12511/16952/58205",115
"Up","GO:0002833","positive regulation of response to biotic stimulus","154/3006","434/28928",0.354838709677419,3.41476187410126,17.260540765352,3.48105131036305e-45,7.90714358757652e-43,3.90990597471967e-43,"16174/56489/226421/67313/16963/26904/30925/383619/102639543/545384/236312/226691/15951/100040462/381308/15950/226695/215243/332579/71586/20375/16803/58203/54651/71398/279572/56496/12229/170744/170743/24088/66166/20201/20202/19260/71481/211550/229898/229900/14468/14469/17096/192656/230073/22249/21898/100340/100952/231130/21897/21899/14825/13874/14581/231655/246727/23961/23960/246730/78781/83408/66873/414084/19695/56620/56619/16768/17059/56644/243655/16643/27007/16641/503550/19294/52118/233046/22177/233079/244183/434219/20128/15458/244202/11501/54123/77777/70097/21929/379043/19369/11846/12484/73914/234311/434341/170737/239081/210808/16365/12362/12363/17381/54725/214763/81897/72179/17874/68585/171285/16362/16145/54396/216799/20877/216869/327957/637515/16859/80861/217303/246746/16364/17084/20963/212937/14063/17079/18035/54483/80285/12524/80859/14289/667612/21926/14251/14991/224840/83433/76438/19280/22324/246707/140792/72512/12475/225471/16149/225825/54445/14283/65221/83490",154
"Up","GO:0002768","immune response-regulating cell surface receptor signaling pathway","129/3006","320/28928",0.403125,3.87944111776447,17.6380827329782,5.53526162538429e-45,1.21241998387435e-42,5.99514614388427e-43,"22637/227059/12487/12477/226421/240754/19264/12503/26904/246256/14131/14127/77799/16803/21939/20371/12229/24088/66166/14129/242122/18176/19260/18033/17096/192656/18124/21898/242594/195564/27028/230738/16818/16792/230787/14284/231130/21897/21899/14747/23961/23960/246730/56743/23921/108723/66873/414084/12526/12267/56620/17474/56619/93675/56644/243655/16643/27007/16641/503550/319430/12273/19294/16534/22177/243910/233079/12483/18751/16797/12478/16409/21929/210757/14728/67596/14128/68119/234695/170737/16854/12143/16365/21838/12501/102657/12047/17874/246177/16822/16428/327957/12775/15985/217303/20963/17260/14063/18035/16019/23880/74039/12297/105855/239743/208154/14525/77647/16423/80859/14293/14289/328795/547431/667612/14991/12488/83433/76438/224860/12266/22324/106957/12475/225471/225825/12482/107321/83490",129
"Up","GO:0050727","regulation of inflammatory response","147/3006","403/28928",0.364764267990074,3.51027968876143,17.2811938321724,7.76517378646441e-45,1.64220037353056e-42,8.12031422098147e-43,"16177/107527/17082/12487/21934/19225/240873/16963/14131/14127/74748/383619/63953/16184/21930/12505/16176/13011/16803/19223/12608/58203/20371/56501/12229/24088/20201/20202/69769/13040/14129/381463/242202/18033/229898/14468/14469/17096/12801/100182/21923/21898/100340/18782/21938/15234/16193/64339/21899/56744/17969/56221/18787/11690/21333/19695/211651/378425/232801/21946/319197/11816/16534/232983/21803/233079/243958/72310/83382/16170/13032/244202/56312/20737/11501/21929/12484/11540/216161/16000/11988/20312/15227/13421/52033/210808/21943/16365/12362/12363/12364/17394/23871/16154/16173/102657/81897/72179/17874/13051/12772/12774/18413/16145/54396/216799/18858/637515/16859/20290/20304/20302/12775/20848/20698/12702/30955/18035/16016/19219/239337/18133/22402/69146/16852/54483/57781/239849/271375/74603/16423/80859/14289/57757/106512/21926/16992/83433/12266/26410/53603/72512/56708/16952/77125/107221/83490",147
"Up","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","111/3006","247/28928",0.449392712550607,4.32469474007451,17.869608631716,2.26573341424368e-44,4.6319143431855e-42,2.29037823383721e-42,"214855/16177/17082/16182/12487/18173/18566/12269/19264/18783/240873/16963/14131/14127/27218/15284/22030/332579/12010/16176/21939/20371/22376/74131/12229/12479/14129/192656/64817/230738/21938/16193/56744/18439/83408/209590/16950/56620/12504/12515/56644/16643/19294/52118/21803/243910/15458/244202/16190/246779/20737/670558/77777/21929/379043/667281/19368/19369/19370/56554/11846/12484/14728/74048/14128/24099/16161/50931/56532/16173/12772/171285/16362/216799/237877/57765/12775/15223/77727/15216/17260/16016/16197/223601/16852/72049/105855/12519/80859/14972/14998/21355/100504404/21926/16992/14964/15006/15013/15015/110557/15018/110558/15007/14991/14990/83433/12266/225825/56708/16952/77125",111
"Up","GO:0030198","extracellular matrix organization","131/3006","333/28928",0.393393393393393,3.78578978179777,17.4115462248294,2.91310456096302e-44,5.76324847496328e-42,2.84979770462969e-42,"240725/12825/12832/14268/20724/13710/545370/56429/18214/240913/16780/12831/14089/23892/12156/17391/17395/170441/94216/14758/50706/381489/13040/229595/12814/16007/12819/21812/77739/12840/329941/107581/74777/15530/14726/21938/26561/16193/100952/18595/71914/666279/13406/15891/23948/13717/14086/12843/213945/16950/69538/12051/21803/233332/12406/320452/14219/12813/94214/17385/12833/12822/58223/12826/12827/234407/16795/17390/234695/58994/208936/15227/195209/16412/16854/17387/219151/94352/18826/17381/17392/17384/17394/234911/17393/53867/23871/16949/207596/12306/108153/11568/268396/216725/76293/18858/12842/14230/16416/12006/20682/18073/21810/271127/69675/64075/268780/239337/20356/18383/12818/15117/20289/14114/30060/67896/320712/12837/11504/23794/18815/64074/240047/224697/21926/14251/13078/16948/58859/18034/12821",131
"Up","GO:0097529","myeloid leukocyte migration","113/3006","256/28928",0.44140625,4.2478376580173,17.7744935218486,3.38560165363875e-44,6.48871716930201e-42,3.2085257776754e-42,"16177/12765/64095/240873/20343/16963/14131/14127/27218/74748/227541/15139/21930/20375/23892/21825/16176/16803/17395/277360/14205/70839/24088/66166/20201/20202/12977/17096/12986/17965/100952/20311/57349/56744/330122/14825/20310/17329/15945/55985/20750/14747/56221/18787/71660/26903/12267/12527/319430/12273/232983/16409/11501/16414/19152/12798/17925/13617/17390/20299/20312/75458/76527/16854/17387/21943/71785/14345/270152/104099/17874/13051/12768/12771/12772/68585/20296/20306/20292/20293/20307/20290/20304/20308/20305/20302/20303/12775/217303/13614/20963/21828/109700/18654/12652/19219/18133/19354/18591/105855/13731/57781/16423/13052/14289/17916/11629/27226/58217/83433/22324/16149/16952",113
"Up","GO:0045229","external encapsulating structure organization","131/3006","334/28928",0.392215568862275,3.77445508185226,17.3670241334533,4.31551235148532e-44,8.02031431868468e-42,3.96586637468236e-42,"240725/12825/12832/14268/20724/13710/545370/56429/18214/240913/16780/12831/14089/23892/12156/17391/17395/170441/94216/14758/50706/381489/13040/229595/12814/16007/12819/21812/77739/12840/329941/107581/74777/15530/14726/21938/26561/16193/100952/18595/71914/666279/13406/15891/23948/13717/14086/12843/213945/16950/69538/12051/21803/233332/12406/320452/14219/12813/94214/17385/12833/12822/58223/12826/12827/234407/16795/17390/234695/58994/208936/15227/195209/16412/16854/17387/219151/94352/18826/17381/17392/17384/17394/234911/17393/53867/23871/16949/207596/12306/108153/11568/268396/216725/76293/18858/12842/14230/16416/12006/20682/18073/21810/271127/69675/64075/268780/239337/20356/18383/12818/15117/20289/14114/30060/67896/320712/12837/11504/23794/18815/64074/240047/224697/21926/14251/13078/16948/58859/18034/12821",131
"Up","GO:0043062","extracellular structure organization","131/3006","335/28928",0.391044776119403,3.76318805175718,17.3226733661984,6.38074879765531e-44,1.15097448164765e-41,5.69131185326469e-42,"240725/12825/12832/14268/20724/13710/545370/56429/18214/240913/16780/12831/14089/23892/12156/17391/17395/170441/94216/14758/50706/381489/13040/229595/12814/16007/12819/21812/77739/12840/329941/107581/74777/15530/14726/21938/26561/16193/100952/18595/71914/666279/13406/15891/23948/13717/14086/12843/213945/16950/69538/12051/21803/233332/12406/320452/14219/12813/94214/17385/12833/12822/58223/12826/12827/234407/16795/17390/234695/58994/208936/15227/195209/16412/16854/17387/219151/94352/18826/17381/17392/17384/17394/234911/17393/53867/23871/16949/207596/12306/108153/11568/268396/216725/76293/18858/12842/14230/16416/12006/20682/18073/21810/271127/69675/64075/268780/239337/20356/18383/12818/15117/20289/14114/30060/67896/320712/12837/11504/23794/18815/64074/240047/224697/21926/14251/13078/16948/58859/18034/12821",131
"Up","GO:0045089","positive regulation of innate immune response","145/3006","404/28928",0.358910891089109,3.45395018543771,16.9146549898505,2.85753685561619e-43,5.00722101014116e-41,2.4759590018136e-41,"16174/56489/226421/67313/16963/26904/30925/383619/102639543/545384/236312/226691/15951/100040462/381308/15950/226695/215243/332579/71586/20375/16803/58203/54651/71398/279572/56496/12229/170744/170743/24088/66166/20201/20202/19260/71481/211550/229898/229900/14468/14469/17096/192656/230073/21898/100340/231130/21897/21899/13874/14581/231655/246727/23961/23960/246730/78781/83408/66873/414084/19695/56620/56619/16768/17059/56644/243655/16643/27007/16641/503550/19294/52118/233046/22177/233079/244183/434219/20128/15458/244202/11501/54123/77777/21929/379043/19369/73914/234311/434341/170737/239081/210808/16365/12362/12363/17381/54725/214763/81897/72179/17874/68585/171285/16362/16145/54396/216799/20877/216869/327957/637515/16859/80861/217303/246746/16364/20963/212937/14063/18035/54483/80285/12524/80859/14289/667612/21926/14251/14991/224840/83433/76438/19280/22324/140792/72512/12475/225471/16149/225825/54445/14283/65221/83490",145
"Up","GO:0042098","T cell proliferation","109/3006","246/28928",0.443089430894309,4.26403561440804,17.5077227014267,7.23695343178951e-43,1.23289542769903e-40,6.09639264239344e-41,"22637/12487/12477/16008/18173/12767/19264/240873/16963/18106/27218/16184/12505/16176/12608/20371/74131/56501/17698/12479/27371/242122/19260/22329/242202/192656/12578/51797/16792/22417/18782/21938/21942/22163/16193/18439/108723/11987/13848/93695/12504/93675/21803/12493/12144/434215/246779/12721/20737/16408/16409/381924/27027/237256/11846/12484/14728/74048/16414/16000/170786/170780/170779/170776/24099/16161/234695/19171/20390/16854/56532/12501/16173/102657/21813/12772/94176/171285/16362/22059/16859/20556/20555/20304/12775/15223/20963/14226/17869/19354/72049/105855/12524/12519/208154/320484/15000/14999/14960/547431/11629/14991/20230/50498/21950/78317/12511/16952/58205",109
"Up","GO:0002449","lymphocyte mediated immunity","163/3006","496/28928",0.328629032258065,3.16253514476423,16.5429226834306,8.33093644833729e-43,1.38090900642304e-40,6.82828674471117e-41,"214855/16177/16182/16174/12487/18173/16331/18566/12269/19264/12628/16963/26904/246256/14131/14127/27218/30925/26909/22030/332579/15139/12258/12010/16176/21939/20371/22376/74131/12229/12479/14129/12481/12630/64817/12986/12260/12262/12259/21938/14190/16193/14284/57914/18439/13848/83408/50909/50908/667277/317677/16768/17057/17059/80782/232408/243655/16643/27007/16641/503550/18733/19294/12051/52118/18987/21803/233046/23900/72310/13032/15458/16190/60504/12478/12721/20737/54123/670558/77777/74732/379043/667281/19368/19369/19370/56554/11846/215900/12484/14728/74048/14128/50931/56532/14939/15894/54725/16173/72077/17874/12772/246177/171285/216799/216869/16859/237877/20556/57765/70450/15223/77727/15216/20723/20706/238875/53314/404711/16016/380797/16019/16197/223601/12984/12983/16185/105855/13731/110787/110786/12519/84544/80859/14972/14998/21354/21355/100504404/12268/667612/21926/16992/14964/15006/15013/15015/110557/15018/110558/15007/14991/14990/224840/83433/76438/12266/22324/16149/225825/27060/54445/56708",163
"Up","GO:1903706","regulation of hemopoiesis","155/3006","458/28928",0.338427947598253,3.25683422093223,16.5787047289846,1.58418546461872e-42,2.55679196171227e-40,1.26427654392425e-40,"22637/107527/20846/12487/12477/227326/16331/227358/13345/21934/226421/19264/240873/74748/63953/15284/16184/107771/21930/241525/20375/12505/12010/14118/215653/241764/74614/12608/20371/74131/16186/229323/12479/630146/12977/17096/252838/192656/12578/16476/230738/12986/16818/12399/12262/100038882/12571/14190/74511/16193/74734/56744/14357/15507/108723/11461/14255/19242/83408/65963/16950/211651/12504/16768/93675/70809/12515/18722/18729/21946/69301/21803/26362/22177/243910/14159/16190/246779/16409/11501/17863/12484/14728/74048/67596/12400/234695/76527/22761/17387/13655/21807/21943/23871/16173/81897/21813/12768/12772/16878/22778/17268/21414/16362/216799/15218/16859/20304/20308/20302/57765/22780/12985/12775/20848/16416/15223/14634/16323/20677/12522/20963/17260/27220/20259/18035/12192/14281/238377/16197/75766/18383/17869/93686/16852/74039/22410/105855/12703/20583/15163/80859/12394/57757/15001/14998/14960/100504404/21926/14991/83433/21950/16948/16149/16952",155
"Up","GO:0002685","regulation of leukocyte migration","111/3006","257/28928",0.431906614785992,4.15641868014943,17.3081909968579,2.59278091255181e-42,4.07731418889237e-40,2.01614083915297e-40,"16177/12765/20297/240873/20343/20344/16963/27218/74748/227541/15139/21930/16401/20375/23892/21825/16176/16803/17395/17698/12766/14205/70839/24088/66166/19260/12977/17096/19204/17965/100952/57349/15945/55985/14747/56221/18787/19242/71660/26903/12267/12527/12515/27007/319430/12273/232983/21803/114332/12721/20737/11501/17123/12798/14068/23886/13617/50931/20312/58994/76527/16854/17387/56532/110168/71785/14345/15894/21838/17874/13051/12768/12772/68585/22059/216892/16859/20296/20306/20293/20290/20304/20302/12775/16416/217303/13614/57266/21828/14063/16398/18654/19219/18133/19354/105855/57781/14525/16423/67374/14289/17916/106512/11629/27226/58217/83433/50930/16149/16952/77125",111
"Up","GO:0050870","positive regulation of T cell activation","111/3006","259/28928",0.428571428571429,4.12432278300542,17.1993263952039,6.45166735952413e-42,9.89201897899037e-40,4.89138254283922e-40,"22637/107527/12487/54167/16008/19264/16963/18106/27218/63953/15284/16184/12010/16176/20371/74131/16186/751864/320832/668101/100038947/381484/12479/242122/19260/22329/192656/16818/12399/16193/74734/108723/11461/11987/13848/83408/12504/21803/243910/12144/16190/12721/20737/16408/11501/12484/14728/74048/16000/67596/170780/170779/170776/24099/16161/12400/234695/13655/21943/21838/12501/16173/102657/21813/12772/171285/16362/216799/16859/20296/20304/12775/14634/20677/12522/20963/16197/223601/16852/72049/22410/105855/12703/12524/12519/16423/80859/12394/320484/15001/14998/15000/14999/15002/14961/14960/14969/381091/100504404/547431/11629/14991/21950/50930/22324/16149/78317/12507/12511/16952/58205",111
"Up","GO:0002263","cell activation involved in immune response","130/3006","343/28928",0.379008746355685,3.64736028429051,16.7958869882934,7.50996700611416e-42,1.12338116215849e-39,5.55486904868162e-40,"16182/20849/12487/18173/210293/19264/240873/26904/246256/14127/18106/17085/27218/12523/30925/26909/15284/54519/19215/20375/16803/21939/20371/75974/12229/16194/17096/12557/192656/18124/21898/230738/19204/14191/14190/16193/56744/11745/56743/16848/16950/26903/17474/56619/12515/56644/21946/19698/12051/21803/22177/243910/72310/14159/16190/16797/12478/246779/12721/20737/16408/16409/74732/21929/17863/14728/16414/216161/16971/15368/50931/15900/15227/13421/16854/18826/321019/15894/16173/18985/13813/17874/24046/13051/12772/94176/171285/16362/216799/22059/18806/16859/237877/103743/20556/20302/57765/12775/20848/380732/217303/70450/77727/16364/20963/14063/17079/238875/53314/12652/19219/20442/19354/16852/105855/80859/442827/57757/17916/15000/14999/100504404/21926/14991/83433/224860/16149/56708/16952/77125",130
"Up","GO:0030217","T cell differentiation","131/3006","348/28928",0.376436781609195,3.62260918775476,16.7611580331621,8.69959493402e-42,1.27034799357963e-39,6.28158721927609e-40,"22637/107527/16182/20849/12487/12477/19264/240873/14127/17085/30925/63953/15284/16184/20375/12505/12010/16176/277360/20371/74131/16186/12479/16194/19260/252838/192656/21949/12578/230738/16818/12399/22417/18782/21942/12571/14190/16193/14284/74734/56744/14357/15507/16848/108723/11461/14255/83408/16950/211651/17474/56619/12504/16768/12515/19698/12051/21803/243910/12144/16190/246779/20737/11501/244234/17863/210757/14728/74048/67596/12400/234695/56532/13655/110168/321019/12502/12500/12501/16173/12047/21813/13813/12769/12772/22778/94176/16428/21414/16362/16145/216799/22059/15218/16859/103743/57765/22780/12775/20848/15223/14634/20677/16364/12522/20963/432763/13039/12192/53314/19219/16197/16852/22410/105855/12703/80859/12394/15001/14998/14960/100504404/14991/12393/20230/21950/22324/13653/16149/27060/16952",131
